"","city","date","year","month","day","all","accid","renal","resp","cerebrov","cardio","all_male","all_female","all_above85y","all_7584y","all_6574y","all_below64y","tmax","tdew","tmean","tmin","relhum","dtmax","ntmin","x","y","no2","o3","pm10"
"23002","Basel",2000-12-21,2000,12,21,2,1,0,0,0,0,1,1,1,1,0,0,4.3,0.9,3.3,1.7,81.1,4.3,2.4,610911,265600,33.23664718,13.45845374,21.940001
"23003","Basel",2000-12-22,2000,12,22,2,1,0,0,0,1,1,1,1,1,0,0,1.8,-2.4,0.4,-1.7,80,1.9,0.6,610911,265600,34.31019704,22.52715282,25.969999
"23004","Basel",2000-12-23,2000,12,23,8,0,0,1,0,4,4,4,5,2,1,0,3.4,-1.53333333333333,0.3,-1.7,80.3,3.6,-1.7,610911,265600,38.81938855,16.38796806,38.189999
"23005","Basel",2000-12-24,2000,12,24,8,0,0,0,0,1,2,6,0,2,4,2,1.4,-3.46666666666667,0,-2.1,78.2,1.7,-2.1,610911,265600,39.17091838,15.10469892,35.560001
"23006","Basel",2000-12-25,2000,12,25,4,0,0,1,0,2,3,1,2,2,0,0,5,3.43333333333333,3.6,1.3,88.6,5.1,0.9,610911,265600,41.44423315,4.451687766,35.139999
"23007","Basel",2000-12-26,2000,12,26,9,0,0,0,1,4,6,3,2,4,1,2,8.5,4.11666666666667,5.9,4.5,84.6,8.9,4.8,610911,265600,33.37615666,33.21358148,20.280001
"23008","Basel",2000-12-27,2000,12,27,7,0,0,1,0,2,2,5,4,2,0,1,7.7,3.16666666666667,5.2,3.3,82.8,8.2,4.9,610911,265600,37.11400798,21.5045688,23.190001
"23009","Basel",2000-12-28,2000,12,28,6,0,0,2,0,3,4,2,4,0,2,0,6.2,3.81666666666667,2.6,-0.6,79.5,6.5,3.3,610911,265600,32.39559335,42.72964098,17.92
"23010","Basel",2000-12-29,2000,12,29,2,0,0,0,0,1,0,2,1,0,0,1,2.4,-0.15,1.1,-0.8,81.3,2.6,-0.8,610911,265600,33.40807884,62.28549388,20.969999
"23011","Basel",2000-12-30,2000,12,30,8,0,0,1,0,6,3,5,6,2,0,0,2.6,-2.5,1,-0.8,76.7,3.4,0.7,610911,265600,13.70344527,66.48048651,10.28
"23012","Basel",2000-12-31,2000,12,31,6,0,0,1,0,2,1,5,4,0,2,0,2.8,-3.01666666666667,0.6,-0.8,76,2.9,-0.8,610911,265600,21.50653774,53.70368593,14.03
"23013","Basel",2001-01-01,2001,1,1,5,1,0,0,0,0,3,2,3,0,2,0,3.7,1.61666666666667,1.1,-1.3,68.2,2.6,-1.3,610911,265600,30.3997015,37.33155909,23.299999
"23014","Basel",2001-01-02,2001,1,2,7,1,0,2,0,0,4,3,2,0,4,1,8.4,4.75,6.4,3.5,80.8,8.6,2.5,610911,265600,30.34132883,76.93176936,11.7
"23015","Basel",2001-01-03,2001,1,3,9,0,0,1,0,6,4,5,4,3,1,1,8.9,1.56666666666667,6.8,3.3,70.4,9.2,6,610911,265600,19.43906385,73.89945428,6.8
"23016","Basel",2001-01-04,2001,1,4,4,0,0,0,0,2,2,2,2,2,0,0,9.7,3.95,6.6,3.3,71.3,10,3.3,610911,265600,22.92596353,70.02925195,11.1
"23017","Basel",2001-01-05,2001,1,5,8,1,0,0,0,2,5,3,0,4,2,2,14.3,6.03333333333333,9.5,4.6,71.4,13.8,4.6,610911,265600,19.79447687,76.89773624,7.2
"23018","Basel",2001-01-06,2001,1,6,4,0,0,1,0,2,1,3,3,1,0,0,11.1,7.55,7.8,5.1,85.7,11,10,610911,265600,12.96626188,72.91756035,6.2
"23019","Basel",2001-01-07,2001,1,7,5,0,0,1,0,4,2,3,2,0,1,2,5.8,3.11666666666667,4.9,4.1,87,5.9,4.1,610911,265600,27.38698816,47.16614704,13.5
"23020","Basel",2001-01-08,2001,1,8,7,0,0,0,0,1,1,6,1,4,0,2,6,3.13333333333333,4.9,3.6,84.2,6.1,4.3,610911,265600,41.47054649,30.38824284,26.1
"23021","Basel",2001-01-09,2001,1,9,8,0,0,1,2,4,4,4,1,4,2,1,5.1,-0.35,2.1,-0.4,81.4,5.2,-0.1,610911,265600,41.12045745,43.99381225,25
"23022","Basel",2001-01-10,2001,1,10,2,0,0,0,0,1,1,1,0,1,0,1,4.8,1.25,3.7,2.1,80.1,4.9,1.8,610911,265600,49.15434217,14.05541323,27.200001
"23023","Basel",2001-01-11,2001,1,11,3,0,0,1,1,1,1,2,2,0,1,0,7.4,3.01666666666667,6,4.6,81.5,7.4,4.3,610911,265600,50.89625259,5.628540291,29.4
"23024","Basel",2001-01-12,2001,1,12,4,0,0,1,0,1,2,2,2,1,0,1,5.5,4.6,3.9,-0.4,87.9,4.7,4.1,610911,265600,36.21208899,36.10790529,26.799999
"23025","Basel",2001-01-13,2001,1,13,3,0,0,0,0,0,2,1,0,0,0,3,1.1,-6.33333333333333,-0.9,-2.6,69.1,1.1,-2.4,610911,265600,28.12546075,53.1970524,16.5
"23026","Basel",2001-01-14,2001,1,14,4,0,0,0,0,2,1,3,3,0,1,0,0.6,-8.43333333333333,-1.8,-3.3,58.7,0.7,-3.2,610911,265600,17.83716958,52.28611019,17.200001
"23027","Basel",2001-01-15,2001,1,15,13,1,0,1,0,6,5,8,5,5,3,0,-0.1,-6.34,-2.1,-3.3,69.5,0,-3.2,610911,265600,35.11523693,48.37574959,35.700001
"23028","Basel",2001-01-16,2001,1,16,5,0,0,0,1,3,1,4,2,1,2,0,2.1,-3.65,-1.5,-4.4,78.8,2.3,-3.1,610911,265600,51.91132332,15.95278013,63.099998
"23029","Basel",2001-01-17,2001,1,17,8,0,0,0,0,2,3,5,2,3,1,2,3.7,-2.98333333333333,-0.2,-3.4,76.4,4,-3.6,610911,265600,59.81121166,15.97542797,66.300003
"23030","Basel",2001-01-18,2001,1,18,6,0,0,0,0,1,2,4,2,2,1,1,4.2,-0.22,1.9,0,80.4,4.5,0,610911,265600,59.01129014,6.619259285,63.599998
"23031","Basel",2001-01-19,2001,1,19,8,0,0,0,1,5,6,2,4,2,1,1,3.7,1.56666666666667,2.2,0.2,88.3,3.7,0.2,610911,265600,59.91734747,2.663337598,81.699997
"23032","Basel",2001-01-20,2001,1,20,7,0,0,2,0,2,1,6,4,1,0,2,5.6,2.45,3.4,1.6,87.4,5.7,2.5,610911,265600,39.8717319,28.40888116,46.200001
"23033","Basel",2001-01-21,2001,1,21,8,0,0,1,0,1,3,5,4,2,1,1,3.7,-0.55,1.7,-0.4,83,4.1,0,610911,265600,30.55868485,44.22559666,33.099998
"23034","Basel",2001-01-22,2001,1,22,5,0,0,0,0,2,2,3,3,1,0,1,7.1,0.383333333333333,4.3,2,76.2,7.4,2.2,610911,265600,48.33632724,24.20410164,38.099998
"23035","Basel",2001-01-23,2001,1,23,4,0,0,0,0,2,1,3,1,1,1,1,10.5,6.01666666666667,7.7,4.2,80.9,10.7,4.1,610911,265600,49.92373139,73.54763403,22.200001
"23036","Basel",2001-01-24,2001,1,24,6,0,0,1,0,1,3,3,3,1,1,1,9.5,7.8,7.8,4.2,81.1,9.9,7.4,610911,265600,36.60260247,72.33720236,17.5
"23037","Basel",2001-01-25,2001,1,25,6,0,0,0,0,2,4,2,3,1,1,1,8.7,4.23333333333333,5.5,3.1,85.2,9,3.1,610911,265600,35.20103344,51.34944709,11.9
"23038","Basel",2001-01-26,2001,1,26,7,0,0,1,1,2,2,5,1,2,3,1,8.7,0.766666666666667,5.1,2,77.6,8.9,3.3,610911,265600,49.33540991,50.91546045,19
"23039","Basel",2001-01-27,2001,1,27,4,0,0,0,0,1,1,3,2,2,0,0,8,1.75,5.2,1.4,65.5,8.3,3.6,610911,265600,10.98467204,81.34152386,7.2
"23040","Basel",2001-01-28,2001,1,28,5,0,0,0,0,2,5,0,1,1,2,1,7.3,-4.2,2.8,0.3,71.5,7.7,0.4,610911,265600,34.93907225,65.17599232,17.1
"23041","Basel",2001-01-29,2001,1,29,4,0,0,0,0,3,2,2,2,2,0,0,2.8,-0.36,1.8,0.7,86.3,3,0.3,610911,265600,45.79100309,24.57398708,34.400002
"23042","Basel",2001-01-30,2001,1,30,5,0,0,0,0,1,2,3,1,1,2,1,4,0.15,2.2,0.2,84.2,4.2,0.2,610911,265600,54.85047877,12.74517602,42.200001
"23043","Basel",2001-01-31,2001,1,31,9,0,0,0,1,5,4,5,5,2,0,2,3.2,-3.66666666666667,1.2,-1,74.3,3.4,-0.9,610911,265600,58.03143168,19.41208766,40.400002
"23044","Basel",2001-02-01,2001,2,1,10,0,1,2,1,3,3,7,5,3,2,0,2.2,-6.73333333333333,0.1,-1.6,74.8,2.3,-0.9,610911,265600,48.34276104,43.6017539,30.6
"23045","Basel",2001-02-02,2001,2,2,7,0,0,0,0,3,4,3,3,1,3,0,2.5,-6.13333333333333,0,-3.3,68.4,2.6,-3.1,610911,265600,47.01061453,45.78100703,29.6
"23046","Basel",2001-02-03,2001,2,3,4,0,0,0,0,1,2,2,1,1,1,1,7.7,4.91666666666667,5.8,1.1,76,7.5,1.1,610911,265600,11.10341034,79.03601394,9.2
"23047","Basel",2001-02-04,2001,2,4,9,0,0,0,3,5,5,4,5,4,0,0,13,6.63333333333333,10.2,7.5,76.2,13.5,6.5,610911,265600,8.189254427,70.22261715,7.4
"23048","Basel",2001-02-05,2001,2,5,5,0,0,0,1,3,2,3,2,1,1,1,12.3,2.23333333333333,11.2,8.7,55,12.8,7.5,610911,265600,2.746598269,84.09666807,6.1
"23049","Basel",2001-02-06,2001,2,6,4,0,0,0,0,2,1,3,3,1,0,0,16.1,4.85,11.5,8.3,62.1,16.6,8.8,610911,265600,44.32950046,83.27505008,19.6
"23050","Basel",2001-02-07,2001,2,7,1,0,0,0,0,1,0,1,1,0,0,0,12.4,5.03333333333333,9.3,6.8,69.1,12.6,6.8,610911,265600,51.70015464,8.344833264,35
"23051","Basel",2001-02-08,2001,2,8,10,1,0,0,1,6,6,4,2,4,1,3,13.6,3.88333333333333,8.6,6.4,71.8,13.9,6.4,610911,265600,35.64986232,76.6499889,29.700001
"23052","Basel",2001-02-09,2001,2,9,9,0,0,0,0,3,4,5,4,0,5,0,8.8,-2.11666666666667,6.6,2.6,65,9.4,6.9,610911,265600,16.24494356,72.2582118,11
"23053","Basel",2001-02-10,2001,2,10,2,0,0,0,0,1,1,1,2,0,0,0,8.4,1.2,3.5,-0.6,75.9,8.5,-0.4,610911,265600,40.53684435,45.17788946,28.5
"23054","Basel",2001-02-11,2001,2,11,1,0,0,0,0,1,0,1,0,1,0,0,12.2,-1.16666666666667,5.8,0.6,64,12.4,0.6,610911,265600,37.05196143,57.23506864,27.799999
"23055","Basel",2001-02-12,2001,2,12,5,1,0,1,0,1,1,4,2,0,2,1,13,2.46666666666667,7.3,2.9,64.4,13.2,2.9,610911,265600,53.1263097,18.95299374,37.5
"23056","Basel",2001-02-13,2001,2,13,8,1,0,0,1,6,6,2,3,1,2,2,9.8,7.13333333333333,8.2,5,83.5,10.1,6.8,610911,265600,41.20980499,40.97315982,24
"23057","Basel",2001-02-14,2001,2,14,6,1,0,0,0,1,4,2,4,0,2,0,8.6,1.16666666666667,4.3,0.9,76,8.9,1.8,610911,265600,39.7774418,35.87515307,28.9
"23058","Basel",2001-02-15,2001,2,15,6,0,0,1,1,2,3,3,3,1,1,1,8.9,1.4,4,-0.5,76.2,9.4,-0.3,610911,265600,46.42230812,31.28022887,43.900002
"23059","Basel",2001-02-16,2001,2,16,7,0,0,1,0,2,2,5,3,1,3,0,9.6,4.23333333333333,5.2,0.4,77.7,9.9,0.7,610911,265600,42.29680795,63.45825963,59.700001
"23060","Basel",2001-02-17,2001,2,17,4,0,0,0,0,2,2,2,2,0,1,1,5.8,2.31666666666667,3.6,2.2,80,4.9,3.4,610911,265600,41.86688587,24.8866837,33.599998
"23061","Basel",2001-02-18,2001,2,18,4,0,0,0,0,1,2,2,2,0,1,1,6.4,0.5,3.2,-0.3,80.9,6.6,1.7,610911,265600,38.43285936,44.95106485,37.400002
"23062","Basel",2001-02-19,2001,2,19,8,0,0,0,0,4,2,6,5,1,1,1,7,-1.01666666666667,2.3,-1.3,78.2,7.2,-0.7,610911,265600,41.94132867,54.86780422,43.099998
"23063","Basel",2001-02-20,2001,2,20,6,0,0,0,0,4,4,2,2,2,2,0,5.8,-1.25,3.3,1.8,75.2,6.1,1.4,610911,265600,37.68502848,56.92374491,45.400002
"23064","Basel",2001-02-21,2001,2,21,8,1,0,0,1,4,2,6,5,2,1,0,7.6,-1.4,4,0.1,67.9,8.1,0.1,610911,265600,26.92926054,79.48472631,35.299999
"23065","Basel",2001-02-22,2001,2,22,2,1,0,0,0,0,0,2,1,1,0,0,7.7,3.45,6.4,4.8,75.6,7.9,4.5,610911,265600,10.29436407,69.54625902,13.1
"23066","Basel",2001-02-23,2001,2,23,3,0,0,1,0,0,3,0,1,0,1,1,7.5,4.4,5.4,2.1,78.4,7.6,5.7,610911,265600,8.315307613,66.31142342,9.9
"23067","Basel",2001-02-24,2001,2,24,7,1,0,0,0,4,1,6,2,4,1,0,2.5,-2.68333333333333,0.8,-1.9,79.2,3.3,0,610911,265600,25.00839228,70.37236088,20.6
"23068","Basel",2001-02-25,2001,2,25,9,0,0,1,1,4,4,5,1,3,4,1,1,-3.76666666666667,-0.8,-2,80,1.4,-2,610911,265600,30.59992197,53.13261496,26.9
"23069","Basel",2001-02-26,2001,2,26,5,0,0,0,0,4,2,3,4,1,0,0,2.4,-7.01666666666667,-0.9,-4.2,70.1,2.9,-3.8,610911,265600,40.39315043,79.67321552,25.6
"23070","Basel",2001-02-27,2001,2,27,5,0,0,0,1,3,1,4,1,2,1,1,5.7,-6.26666666666667,1.7,-2.8,54.6,6.1,-2.8,610911,265600,42.4871808,57.9711279,22.200001
"23071","Basel",2001-02-28,2001,2,28,7,1,0,2,0,1,3,4,3,2,0,2,5.9,-3.73333333333333,2.6,0.4,63.7,6.2,0.4,610911,265600,55.4373778,72.08710033,31
"23072","Basel",2001-03-01,2001,3,1,3,0,0,1,1,1,1,2,1,1,1,0,4.2,-0.983333333333333,2.3,1.1,81.9,4.7,1.5,610911,265600,24.43145414,81.34540609,14
"23073","Basel",2001-03-02,2001,3,2,3,0,0,0,1,1,0,3,1,0,1,1,5.2,0.0833333333333333,2.6,0.4,80.1,5.8,0.8,610911,265600,41.78005818,75.07125421,16.4
"23074","Basel",2001-03-03,2001,3,3,3,0,0,1,0,1,1,2,2,0,1,0,2.2,0.65,1.5,0.8,91,2.3,0.8,610911,265600,44.97693813,35.7105529,24.200001
"23075","Basel",2001-03-04,2001,3,4,4,0,0,2,0,1,3,1,2,1,0,1,8.9,2.85,6.1,2.5,84.1,9.4,1.2,610911,265600,20.10470581,83.84980871,12.4
"23076","Basel",2001-03-05,2001,3,5,4,1,0,0,0,1,2,2,2,1,0,1,9.7,0.65,5.8,1.5,75,9.9,3,610911,265600,31.72241352,81.44709338,16.5
"23077","Basel",2001-03-06,2001,3,6,6,0,0,1,0,1,4,2,2,0,2,2,8.4,2.13333333333333,4.2,-0.4,77.6,8.6,-0.4,610911,265600,40.75636497,37.89023905,37.400002
"23078","Basel",2001-03-07,2001,3,7,5,0,0,0,0,1,2,3,1,1,2,1,9.9,6.85,7.1,4.5,84.7,10,4.5,610911,265600,44.70871175,36.08085539,39.700001
"23079","Basel",2001-03-08,2001,3,8,11,1,0,0,0,4,4,7,2,5,3,1,11.4,9.78333333333333,9.1,7,88.6,11.5,7,610911,265600,48.67392528,49.04216018,35.099998
"23080","Basel",2001-03-09,2001,3,9,4,0,0,0,0,0,2,2,2,1,1,0,12.7,3.41666666666667,9.9,7.7,72.9,13.1,7.9,610911,265600,20.25905141,88.41238898,11.4
"23081","Basel",2001-03-10,2001,3,10,5,1,0,0,0,2,2,3,3,0,1,1,12.8,8.95,10.1,7.7,80.4,13.5,7.7,610911,265600,27.78563556,78.67594133,16.700001
"23082","Basel",2001-03-11,2001,3,11,4,0,0,0,0,1,0,4,2,1,1,0,13.4,8.71666666666667,12,9.5,83,13.5,9.5,610911,265600,17.9782026,77.12145088,11.7
"23083","Basel",2001-03-12,2001,3,12,7,2,0,0,1,2,5,2,3,3,1,0,13,10.7833333333333,10.6,7.6,86.5,13.5,11,610911,265600,25.21722491,92.969321,12.8
"23084","Basel",2001-03-13,2001,3,13,6,0,0,0,1,3,4,2,2,2,0,2,11.9,-0.183333333333333,8,4,67.2,12.4,6.3,610911,265600,6.475810658,94.29865108,4.9
"23085","Basel",2001-03-14,2001,3,14,8,0,0,1,0,0,4,4,1,1,3,3,8,1,6.7,5.2,79.4,8.3,4,610911,265600,10.82404147,86.77156854,6.1
"23086","Basel",2001-03-15,2001,3,15,2,0,0,0,1,1,0,2,1,0,0,1,12.9,7.36666666666667,10.3,7,80.6,13.1,6.6,610911,265600,30.92035183,83.38144873,9
"23087","Basel",2001-03-16,2001,3,16,3,1,0,0,0,0,1,2,1,1,0,1,18.5,7.16666666666667,12.2,6.7,74.2,18.5,6.8,610911,265600,31.88663919,75.50912208,16.57552281
"23088","Basel",2001-03-17,2001,3,17,6,0,0,0,0,3,2,4,3,2,0,1,11.7,8.36666666666667,10.3,9.2,83.6,11.4,9.4,610911,265600,12.85156292,77.92347513,10.45491796
"23089","Basel",2001-03-18,2001,3,18,5,0,0,1,0,1,1,4,0,1,3,1,14.1,3.83333333333333,10.9,7.7,62.5,14.5,7.7,610911,265600,5.964387238,95.84715107,6.044404917
"23090","Basel",2001-03-19,2001,3,19,2,1,0,0,0,0,1,1,0,1,0,1,10.7,3.96666666666667,6.8,4.4,71.6,8.9,4.5,610911,265600,8.561878435,94.14377694,9.838695896
"23091","Basel",2001-03-20,2001,3,20,6,0,0,0,0,0,3,3,2,2,1,1,7.8,6.16666666666667,5.5,4.4,87.3,7,4.4,610911,265600,39.89750389,69.74522157,22.41681021
"23092","Basel",2001-03-21,2001,3,21,1,0,0,0,0,0,1,0,0,0,1,0,14.8,10.65,11.7,8,75.4,14.9,5.3,610911,265600,26.87337101,100.080973,13.43350381
"23093","Basel",2001-03-22,2001,3,22,7,0,0,0,0,5,3,4,2,1,3,1,13.7,3.68333333333333,12.1,9.5,70.8,14.1,9.5,610911,265600,7.554732604,98.81466753,9.870676542
"23094","Basel",2001-03-23,2001,3,23,9,0,1,0,1,4,4,5,5,3,0,1,20.6,8.18333333333333,13.9,9.4,70.7,21.5,9.4,610911,265600,21.47003056,77.7424341,14.86566779
"23095","Basel",2001-03-24,2001,3,24,5,1,0,0,0,3,1,4,3,2,0,0,18.4,9.38333333333333,14.3,11.3,73.5,19,11.3,610911,265600,27.00885677,72.73619205,16.79309896
"23096","Basel",2001-03-25,2001,3,25,6,0,0,1,0,3,2,4,5,0,1,0,15.3,4.1,11.7,5.9,73.1,16.6,11,610911,265600,9.412056265,95.29736801,8.715572771
"23097","Basel",2001-03-26,2001,3,26,4,0,0,0,0,1,1,3,1,1,2,0,9.6,3.78333333333333,6.8,4.7,79.3,9.9,5,610911,265600,24.62881479,50.47999615,16.17010888
"23098","Basel",2001-03-27,2001,3,27,7,0,0,0,0,0,5,2,1,2,1,3,10.2,4.15,6.6,3.8,78.5,10.7,3.8,610911,265600,47.47754149,27.17066925,42.53274621
"23099","Basel",2001-03-28,2001,3,28,3,0,0,1,0,2,0,3,3,0,0,0,13.1,2.58333333333333,9.3,5.5,70.8,14.3,5.5,610911,265600,31.15624432,97.67793438,26.62504067
"23100","Basel",2001-03-29,2001,3,29,1,1,0,0,0,0,0,1,1,0,0,0,12.8,2.43333333333333,9.6,7.3,69.2,10.6,9.1,610911,265600,10.51510838,98.72210064,6.026057475
"23101","Basel",2001-03-30,2001,3,30,4,0,0,0,0,1,2,2,1,1,0,2,10.2,2.13333333333333,7.8,4.4,72.9,11.2,6.6,610911,265600,22.58803826,92.01965826,13.70042179
"23102","Basel",2001-03-31,2001,3,31,2,0,0,0,1,2,1,1,1,1,0,0,15.2,1.3,9,1.9,63.5,15.7,1.9,610911,265600,28.38189683,116.7729643,24.53293269
"23103","Basel",2001-04-01,2001,4,1,3,0,0,0,0,1,1,2,1,0,2,0,19.6,0.916666666666667,11.9,4.3,56.2,19.9,4.3,610911,265600,27.98537024,119.4005576,21.04404467
"23104","Basel",2001-04-02,2001,4,2,10,0,0,0,2,5,4,6,5,3,0,2,22.7,3.75,14,6.3,56.6,22.9,6.3,610911,265600,38.79578803,126.2816464,24.92635465
"23105","Basel",2001-04-03,2001,4,3,3,0,0,0,0,1,1,2,1,2,0,0,13.8,6.95,11,7.8,72.8,13.9,7.8,610911,265600,29.64882578,98.22483694,23.41872263
"23106","Basel",2001-04-04,2001,4,4,8,0,0,0,0,3,2,6,6,2,0,0,17.3,4.36666666666667,9.9,5.8,73.1,17.7,8.5,610911,265600,21.11339878,108.9828419,19.97125073
"23107","Basel",2001-04-05,2001,4,5,6,2,0,0,0,2,2,4,3,3,0,0,12.6,-2.68333333333333,8.5,4.5,61.6,13,4.5,610911,265600,6.301396803,100.019416,7.999606146
"23108","Basel",2001-04-06,2001,4,6,6,0,0,0,0,2,3,3,1,2,2,1,16.3,4.43333333333333,11.8,7.4,71.1,16.8,7.4,610911,265600,15.38585454,95.81566719,10.68146517
"23109","Basel",2001-04-07,2001,4,7,9,0,0,0,1,2,2,7,5,2,2,0,11.7,8.95,9,4.8,74.9,12.6,8.2,610911,265600,7.341946949,97.86858271,10.33878348
"23110","Basel",2001-04-08,2001,4,8,7,0,0,1,2,3,4,3,2,2,3,0,11.6,4.76666666666667,7.7,5.1,81.4,12.3,4.8,610911,265600,13.62854735,91.87523252,10.04844594
"23111","Basel",2001-04-09,2001,4,9,2,0,0,0,0,1,0,2,1,1,0,0,8.9,7.01666666666667,8,6.8,84.8,9,6.8,610911,265600,24.83476562,70.32414081,12.66288373
"23112","Basel",2001-04-10,2001,4,10,1,0,0,0,0,0,0,1,1,0,0,0,10.4,6.33333333333333,9.1,7,83.4,11.1,8,610911,265600,9.022549634,90.85963871,4.665216354
"23113","Basel",2001-04-11,2001,4,11,9,1,0,1,0,3,4,5,6,3,0,0,11.2,3.85,8.2,5.7,77.2,11.8,5.7,610911,265600,17.121672,92.60618132,10.10961569
"23114","Basel",2001-04-12,2001,4,12,4,0,0,0,0,2,3,1,3,1,0,0,11.3,2.56666666666667,8.7,6.5,65.9,12.3,6.7,610911,265600,25.24717539,91.61941241,20.6325371
"23115","Basel",2001-04-13,2001,4,13,5,1,0,0,1,2,3,2,4,0,0,1,8.3,-6.41666666666667,5.4,1.8,55.8,9,3.6,610911,265600,12.05778782,101.1772625,14.67999498
"23116","Basel",2001-04-14,2001,4,14,7,1,0,0,1,4,3,4,1,3,3,0,6.5,-7.46666666666667,3.1,-0.3,59.3,6.6,-0.3,610911,265600,13.83585596,112.2968816,13.72240365
"23117","Basel",2001-04-15,2001,4,15,11,0,0,0,1,5,5,6,3,4,2,2,8.1,2.51666666666667,5.4,1.4,74.5,8.3,1.5,610911,265600,9.076112109,106.2417769,7.157024875
"23118","Basel",2001-04-16,2001,4,16,7,1,0,1,1,3,2,5,3,2,0,2,8.5,3.61666666666667,5.6,3.3,87.9,9.3,5.1,610911,265600,7.965425524,80.36345928,3.7092075
"23119","Basel",2001-04-17,2001,4,17,12,0,0,1,0,4,4,8,7,1,2,2,9.6,2.43333333333333,6.4,3.8,79.2,10.2,3.3,610911,265600,17.60853962,75.1192478,10.59184821
"23120","Basel",2001-04-18,2001,4,18,14,0,0,1,0,7,5,9,7,2,4,1,10.9,-0.5,6.6,2.3,70.1,11.7,2.3,610911,265600,12.14227266,98.96555768,14.74527669
"23121","Basel",2001-04-19,2001,4,19,8,2,0,1,0,2,3,5,1,5,0,2,7.7,0.2,4.8,2.2,77.1,8.3,3,610911,265600,16.47056744,94.12021816,13.86916663
"23122","Basel",2001-04-20,2001,4,20,2,0,0,1,0,0,1,1,0,1,0,1,7.2,-2.68333333333333,3.8,0.7,75.1,8.2,0.7,610911,265600,15.96410536,94.62859774,15.46049577
"23123","Basel",2001-04-21,2001,4,21,6,0,0,1,0,3,2,4,2,3,1,0,4.4,0.15,2.8,1.3,89.8,4.9,1.3,610911,265600,20.37647198,81.28300605,18.9392179
"23124","Basel",2001-04-22,2001,4,22,6,0,0,0,0,2,2,4,3,3,0,0,8.1,-0.45,4.8,1.4,81.8,8.4,2.4,610911,265600,17.20421673,101.2195749,20.82514317
"23125","Basel",2001-04-23,2001,4,23,6,0,0,0,2,4,0,6,2,2,0,2,12.7,1.65,7,0.1,69.4,13.4,0.1,610911,265600,27.38657957,103.4865479,20.7356105
"23126","Basel",2001-04-24,2001,4,24,5,0,0,1,0,2,1,4,3,2,0,0,18.4,7.06666666666667,11.5,2.7,66.3,18.6,2.7,610911,265600,26.12945995,91.56340892,17.68556715
"23127","Basel",2001-04-25,2001,4,25,5,1,0,1,0,1,2,3,4,1,0,0,11.4,5.85,9.6,6.3,83.9,11.8,9.7,610911,265600,26.44088905,100.7278577,14.39188992
"23128","Basel",2001-04-26,2001,4,26,7,1,0,0,0,0,2,5,6,0,0,1,14.4,0.15,9.8,6.5,66.1,15,6.3,610911,265600,12.7093593,100.3218339,10.91127102
"23129","Basel",2001-04-27,2001,4,27,7,0,0,0,2,4,6,1,2,2,1,2,18.5,3.98333333333333,11.8,4.4,65.2,18.8,4.4,610911,265600,24.87420304,115.401661,22.71305131
"23130","Basel",2001-04-28,2001,4,28,3,0,0,0,0,1,1,2,3,0,0,0,17.2,4.8,13.1,9.8,66.3,17.5,9.8,610911,265600,9.296078074,101.8463181,14.04278377
"23131","Basel",2001-04-29,2001,4,29,5,0,0,0,1,4,1,4,1,1,2,1,16.8,9.96666666666667,12.9,9.6,85.3,17.1,9.6,610911,265600,15.67383565,75.71671015,15.81268
"23132","Basel",2001-04-30,2001,4,30,5,0,0,0,1,2,3,2,1,2,1,1,17.1,12.9,13.4,9.9,87.8,17.6,9.9,610911,265600,23.98643634,63.20017763,24.96518469
"23133","Basel",2001-05-01,2001,5,1,6,0,0,0,1,4,1,5,4,1,1,0,16.6,6.9,13.5,8.1,68.8,17.2,8.1,610911,265600,12.60923017,102.6190206,16.84889613
"23134","Basel",2001-05-02,2001,5,2,8,0,0,0,0,6,2,6,5,2,1,0,22.4,11.1333333333333,15.6,10.2,68.3,22.7,10.2,610911,265600,21.30848223,128.748022,22.25442363
"23135","Basel",2001-05-03,2001,5,3,3,0,0,0,0,2,1,2,1,2,0,0,18.6,10.25,14.6,11.4,74.2,19.5,11.4,610911,265600,14.12276259,108.2965522,16.20170858
"23136","Basel",2001-05-04,2001,5,4,6,0,0,1,1,3,4,2,3,2,1,0,15.8,9.98333333333333,13.7,11.4,79.4,16.6,11.4,610911,265600,24.79750025,80.94659898,17.96590869
"23137","Basel",2001-05-05,2001,5,5,5,1,0,1,1,3,3,2,3,1,1,0,11.9,11.1166666666667,10.4,8.3,97.1,11.1,10.4,610911,265600,27.46032378,51.07507289,26.17606394
"23138","Basel",2001-05-06,2001,5,6,5,0,0,2,0,1,3,2,1,2,2,0,9.3,7.8,8.2,7.6,95.9,9.4,7.6,610911,265600,18.52688374,41.48596341,15.80993573
"23139","Basel",2001-05-07,2001,5,7,4,0,0,0,0,1,1,3,2,0,1,1,10.3,8.36666666666667,9,7.5,94.1,10.4,7.5,610911,265600,31.96263718,32.84834654,18.75771081
"23140","Basel",2001-05-08,2001,5,8,8,0,0,1,0,3,1,7,4,2,2,0,13.9,10.85,11.3,8.7,88.2,14.1,8.7,610911,265600,32.98920821,39.12364382,22.6831426
"23141","Basel",2001-05-09,2001,5,9,5,0,0,1,0,4,2,3,3,1,1,0,19.8,10.6,15.1,10.5,75.6,20.3,10.5,610911,265600,28.89707757,83.31141294,26.73354256
