X,city,date,year,month,day,all,accid,renal,resp,cerebrov,cardio,all_male,all_female,all_above85y,all_7584y,all_6574y,all_below64y,tmax,tdew,tmean,tmin,relhum,dtmax,ntmin,x,y,no2,o3,pm10,all_above64y,pm10_MA_2,pm10_MA_5,pm10_MA_10,no2_MA_2,o3_MA_2,relhum_MA_2,heat_90,heat_95,heat_90_no,heat_95_no,dow
25945,Basel,2009-01-11,2009,1,11,11,0,0,0,1,7,5,6,6,4,1,0,-1.3,-6.2,-5,-7.1,81.3,-1.1,-7.1,610911,265600,53.32053469,29.98137295,48.10281267,11,54.492875885000004,54.2192119,46.725274741,53.748005745,27.207350384999998,82.7999999999999,1,1,0,0,1
25946,Basel,2009-01-12,2009,1,12,6,0,0,1,0,3,4,2,1,3,2,0,-1.7,-7.38333333333333,-4.7,-7.3,77.5,-1.5,-7.3,610911,265600,62.42295978,23.82596683,51.86049983,6,49.98165625,54.808476816,46.769213616,57.871747235,26.90366989,79.39999999999989,1,1,0,0,2
25947,Basel,2009-01-13,2009,1,13,4,0,0,1,0,1,1,3,3,0,0,1,0.7,-5.45,-3.1,-6.1,76.1,0.8,-6.1,610911,265600,70.92290443,20.97524154,53.80086871,3,52.830684270000006,56.189510908,49.674439577,66.672932105,22.400604185,76.7999999999999,1,1,0,0,3
25948,Basel,2009-01-14,2009,1,14,3,0,0,0,1,2,0,3,2,0,1,0,0.9,-0.1,-2.3,-6.1,86.7,0.5,-6.1,610911,265600,75.79337215,8.061982216,62.57638444,3,58.188626575,55.44470095,52.430391888,73.35813829,14.518611878,81.39999999999989,1,1,0,0,4
25949,Basel,2009-01-15,2009,1,15,4,0,0,0,0,2,0,4,4,0,0,0,2.2,-0.05,0.6,-1.6,93.4,2.6,0,610911,265600,56.98127478,13.51914864,47.94356171,4,55.259973075,52.856825472,52.814748246,66.387323465,10.790565428,90.0499999999999,1,1,0,0,5
25950,Basel,2009-01-16,2009,1,16,10,0,1,1,0,4,4,6,6,2,1,1,3.5,-1.91666666666667,-0.1,-3.3,81.3,3.8,-3.3,610911,265600,54.23451161,27.18582701,46.11300602,9,47.028283865,52.458864142,53.339038021,55.607893195,20.352487825,87.3499999999999,1,1,0,0,6
25951,Basel,2009-01-17,2009,1,17,8,0,0,1,0,2,3,5,2,3,2,1,3,-2.63333333333333,0,-2.9,79.3,3.3,-2.8,610911,265600,57.61740425,23.03931585,54.80000094,7,50.456503479999995,53.046764364,53.92762059,55.925957929999996,25.112571430000003,80.2999999999999,1,1,0,0,7
25952,Basel,2009-01-18,2009,1,18,4,0,0,0,1,4,2,2,2,1,1,0,8.3,1.35,3.1,-1.8,78.6,9,-1.8,610911,265600,29.7447485,79.65101866,25.0940311,4,39.94701602,47.305396842,51.747453875,43.681076375,51.34516725500001,78.9499999999999,1,1,0,0,1
25953,Basel,2009-01-19,2009,1,19,9,1,0,0,0,4,6,3,2,2,2,3,12.4,3.38333333333333,7.3,2.6,71.6,12.9,2.6,610911,265600,21.35249823,77.12283974,9.500360604,6,17.297195852,36.690192074799995,46.0674465124,25.548623364999997,78.3869292,75.09999999999991,1,1,0,0,2
25954,Basel,2009-01-20,2009,1,20,8,0,0,1,0,4,4,4,4,3,1,0,5.6,2.36666666666667,4.3,2.4,74.5,5.5,3.6,610911,265600,35.66030991,86.72442604,12.78239288,8,11.141376742,29.657958308799998,41.2573918904,28.506404070000002,81.92363289,73.04999999999991,1,1,0,0,3
25955,Basel,2009-01-21,2009,1,21,13,1,0,3,1,7,3,10,9,2,0,2,4.8,0,2.2,-0.6,85.6,5.1,0.7,610911,265600,49.40643649,27.88152045,23.70021813,11,18.241305505,25.1754007308,38.8171324364,42.5333732,57.302973245,80.04999999999991,1,1,0,0,4
25956,Basel,2009-01-22,2009,1,22,6,0,0,2,0,3,4,2,3,2,1,0,3.9,-2.25,1.5,-1.9,78.1,4.2,-1,610911,265600,39.33110458,45.53109059,22.67673638,6,23.188477255000002,18.7507478188,35.8987560914,44.368770534999996,36.70630552,81.84999999999991,1,1,0,0,5
25957,Basel,2009-01-23,2009,1,23,12,0,0,2,0,4,4,8,5,3,2,2,10.6,4.9,6.1,2.6,70.8,11.2,2.4,610911,265600,16.16693883,82.93372213,10.68721077,10,16.681973575,15.869383752800001,31.5873902974,27.749021705,64.23240636,74.4499999999999,1,1,0,0,6
25958,Basel,2009-01-24,2009,1,24,6,0,0,2,0,4,3,3,4,0,0,2,4.8,-1.46666666666667,2.6,0.5,76.4,5,0.9,610911,265600,29.11013508,72.80223187,14.42047894,4,12.553844855000001,16.85340742,26.7717997474,22.638536955,77.867977,73.59999999999991,1,1,0,0,7
25959,Basel,2009-01-25,2009,1,25,6,0,0,0,2,4,2,4,4,1,0,1,5.8,-2.2,2,-0.6,75.1,5.9,-0.5,610911,265600,35.36056385,62.84231304,23.29999867,5,18.860238805,18.956928578,24.3074434434,32.235349465,67.822272455,75.74999999999991,1,1,0,0,1
25960,Basel,2009-01-26,2009,1,26,7,0,0,1,0,2,2,5,2,3,2,0,4.3,-1.36666666666667,0.9,-1.3,78.7,4.4,-1.2,610911,265600,53.82885868,26.44985055,34.86648781,7,29.08324324,21.190182514,23.1827916224,44.594711265,44.646081795,76.89999999999992,1,1,0,0,2
25961,Basel,2009-01-27,2009,1,27,10,2,0,0,1,5,5,5,7,1,1,1,1.3,-2.1,-0.2,-2.1,85.5,1.4,-1.4,610911,265600,62.30122454,12.71321721,47.98000746,9,41.423247635,26.250836730000003,22.500792274400002,58.06504161,19.581533880000002,82.09999999999992,1,1,0,0,3
25962,Basel,2009-01-28,2009,1,28,12,0,0,1,0,8,2,10,7,4,0,1,1,-3.65,-0.8,-2.2,84.4,1.3,-2.2,610911,265600,63.5773903,23.23224104,48.65082329,11,48.315415375,33.843559234000004,24.8564714934,62.93930742,17.972729125,84.94999999999993,1,1,0,0,4
25963,Basel,2009-01-29,2009,1,29,6,1,0,0,1,2,2,4,0,6,0,0,1.6,-2.65,0.8,-1.1,72.5,1.6,-0.3,610911,265600,45.308110310000004,48.77072136,31.10000077,6,39.87541203,37.1794636,27.01643551,54.442750305000004,36.0014812,78.44999999999993,1,1,0,0,5
25964,Basel,2009-01-30,2009,1,30,12,0,0,1,1,6,5,7,7,4,0,1,1.7,-3.53333333333333,0.2,-2,76.6,2,-2,610911,265600,35.71317174,34.08043628,33.54160056,11,32.320800665,39.227783978,29.092356278,40.510641025,41.42557882,74.54999999999993,1,1,0,0,6
25965,Basel,2009-01-31,2009,1,31,8,0,1,0,0,2,3,5,5,1,2,0,0,-3.81666666666667,-1.1,-2.1,67.9,-0.8,-1.3,610911,265600,20.50852507,53.41275913,26.04829215,8,29.794946355,37.464144846,29.32716368,28.110848405,43.746597705,72.24999999999993,1,1,0,0,7
25966,Basel,2009-02-01,2009,2,1,3,0,0,1,0,1,1,2,2,0,1,0,-0.4,-6.08333333333333,-1,-1.9,69.5,-0.2,-1.4,610911,265600,16.43492392,59.10191848,21.18136646,3,23.614829305,32.104416646,29.177626688,18.471724495,56.257338805,68.69999999999993,1,1,0,0,1
25967,Basel,2009-02-02,2009,2,2,9,0,0,3,0,4,4,5,3,2,1,3,0.3,-2.33333333333333,-1.5,-2.9,89.1,0.9,-2.7,610911,265600,46.25438777,30.03358301,41.29999906,6,31.24068276,30.6342518,32.238905517,31.344655845,44.567750745,79.29999999999993,1,1,0,0,2
25968,Basel,2009-02-03,2009,2,3,10,0,0,1,0,2,4,6,6,2,2,0,5.9,-0.8,0.8,-4,80.8,6.1,-3.9,610911,265600,71.15238908,20.8137234,59.37046663,10,50.335232845,36.288344972,36.733904286,58.703388425,25.423653205,84.94999999999993,1,1,0,0,3
25969,Basel,2009-02-04,2009,2,4,7,0,0,0,1,2,1,6,6,1,0,0,6.9,1.38333333333333,3.4,-1.3,81.3,7.3,-1.3,610911,265600,62.55740626,13.39545705,57.82945175,7,58.59995919,41.14591521,40.186849594,66.85489767,17.104590225,81.04999999999993,1,1,0,0,4
25970,Basel,2009-02-05,2009,2,5,5,0,1,1,0,1,3,2,4,1,0,0,6.8,1.2,3.7,-0.8,79.2,7,-0.8,610911,265600,64.72042695,8.332324521,52.67265848,5,55.251055115,46.470788476,41.967466661,63.638916605000006,10.8638907855,80.24999999999993,1,1,0,0,5
25971,Basel,2009-02-06,2009,2,6,5,0,0,0,0,2,2,3,3,2,0,0,7.7,4.65,5.1,3.5,87.7,7.9,3.5,610911,265600,54.80686359,55.48026669,32.99999888,5,42.83632868,48.83451496,40.469465803,59.76364527,31.9062956055,83.44999999999993,1,1,0,0,6
25972,Basel,2009-02-07,2009,2,7,5,0,0,0,0,3,2,3,2,3,0,0,4.8,2.63333333333333,3.5,0.6,88.3,5,3.3,610911,265600,14.66571667,65.83486295,8.233943771,5,20.6169713255,42.2213039022,36.427777851100004,34.73629013,60.657564820000005,87.99999999999993,1,1,0,0,7
25973,Basel,2009-02-08,2009,2,8,1,0,0,0,0,0,0,1,1,0,0,0,1.9,-0.433333333333333,1,-0.1,83.6,2,0.5,610911,265600,16.30958691,57.76312079,12.12817735,1,10.1810605605,32.7728460462,34.5305955091,15.487651790000001,61.79899187,85.94999999999993,1,1,0,0,1
25974,Basel,2009-02-09,2009,2,9,3,0,0,0,0,1,1,2,1,2,0,0,6.7,2.91666666666667,1.3,-2.9,80.3,3.6,-2.7,610911,265600,41.88257659,53.4059076,16.18561558,3,14.156896464999999,24.4440788122,32.7949970111,29.09608175,55.584514195,81.94999999999993,1,1,0,0,2
25975,Basel,2009-02-10,2009,2,10,2,0,0,0,1,2,0,2,2,0,0,0,11.6,2.2,7,2.2,68.1,11.3,2.8,610911,265600,6.671621161,78.76117579,3.900000083,2,10.0428078315,14.6895471328,30.5801678044,24.277098875500002,66.083541695,74.19999999999993,1,1,0,0,3
25976,Basel,2009-02-11,2009,2,11,10,0,0,2,0,4,2,8,3,5,1,1,3.8,-3.8,2.2,0.9,70.9,4.3,1.5,610911,265600,10.07935794,72.31384412,8.390717563,9,6.1453588230000005,9.7676908694,29.3011029147,8.3754895505,75.53750995499999,69.49999999999994,1,1,0,0,4
25977,Basel,2009-02-12,2009,2,12,6,0,0,0,1,3,2,4,3,0,0,3,1.6,-6.2,0.3,-1.2,75.4,2,0,610911,265600,18.00454875,73.05980502,9.930521,3,9.1606192815,10.1070063152,26.1641551087,14.041953345,72.68682457,73.14999999999995,1,1,0,0,5
25978,Basel,2009-02-13,2009,2,13,4,1,0,0,0,0,0,4,2,1,1,0,1.9,-7.1,-0.4,-2.5,70.3,2.2,-2.3,610911,265600,18.80274119,71.90268392,12.27937706,4,11.10494903,10.137246257200001,21.455046151700003,18.403644970000002,72.48124447000001,72.84999999999994,1,1,0,0,6
25979,Basel,2009-02-14,2009,2,14,3,0,0,0,0,0,1,2,3,0,0,0,1,-4.05,-0.8,-3.1,79.2,1.7,-1.8,610911,265600,23.67922903,58.82252562,20.70043527,3,16.489906165,11.0402101952,17.7421445037,21.240985109999997,65.36260477,74.74999999999994,1,1,0,0,7
25980,Basel,2009-02-15,2009,2,15,7,0,1,0,0,0,1,6,4,1,2,0,1.2,-6.58333333333333,-1.9,-5.3,76.4,1.6,-4.3,610911,265600,34.34172648,58.91402692,26.13031808,7,23.415376674999997,15.4862737946,15.0879104637,29.010477754999997,58.868276269999996,77.79999999999995,1,1,0,0,1
25981,Basel,2009-02-16,2009,2,16,6,0,0,1,0,1,4,2,2,3,0,1,1.3,-2.38333333333333,-0.4,-2.2,79.3,1.4,-2.1,610911,265600,45.23130261,60.63223853,24.52140617,5,25.325862125,18.712411516,14.2400511927,39.786514545,59.773132724999996,77.84999999999995,1,1,0,0,2
25982,Basel,2009-02-17,2009,2,17,5,0,0,1,0,2,3,2,1,2,2,0,3.5,1.53333333333333,2.4,0.2,88.7,3.6,0.2,610911,265600,28.94505388,42.66493116,14.12246885,5,19.321937509999998,19.550801086,14.8289037006,37.088178245,51.648584845,83.99999999999994,1,1,0,0,3
25983,Basel,2009-02-18,2009,2,18,6,0,0,0,0,2,3,3,2,2,1,1,0.9,-11,-1.8,-4.4,57.8,1.3,-3.9,610911,265600,26.36563597,66.15874232,15.19999944,5,14.661234145,20.134925562,15.1360859096,27.655344925,54.41183674,73.24999999999994,1,1,0,0,4
25984,Basel,2009-02-19,2009,2,19,11,1,0,1,1,4,3,8,5,2,2,2,1,-8.65,-3.3,-8,64.7,1.4,-7.5,610911,265600,50.31814474,53.0825321,21.21153217,9,18.205765805,20.237144942,15.6386775686,38.341890355000004,59.62063721,61.24999999999994,1,1,0,0,5
25985,Basel,2009-02-20,2009,2,20,6,0,0,0,0,3,2,4,2,1,2,1,3.5,-5.51666666666667,-0.1,-3.9,69.8,3.6,-3.9,610911,265600,66.06643283,47.54114094,30.17149996,5,25.691516065000002,21.045381318,18.2658275563,58.192288785,50.31183652,67.24999999999994,1,1,0,0,6
25986,Basel,2009-02-21,2009,2,21,1,0,0,0,0,0,1,0,1,0,0,0,5.6,0.65,3.1,1.1,82.7,6,0.9,610911,265600,35.77472525,47.46175727,28.84800642,1,29.509753189999998,21.910701368,20.311556442,50.92057904,47.501449105,76.24999999999994,1,1,0,0,7
25987,Basel,2009-02-22,2009,2,22,6,0,0,1,0,4,3,3,2,1,2,1,4.4,1.78333333333333,3,1.1,87.2,4.7,1.1,610911,265600,15.95881885,66.17482,16.60000023,5,22.724003324999998,22.406207644,20.978504365,25.86677205,56.818288635,84.94999999999995,1,1,0,0,1
25988,Basel,2009-02-23,2009,2,23,4,0,0,0,0,0,0,4,0,2,2,0,6.1,1.4,4.5,3.2,82.5,6.3,3.7,610911,265600,10.84102989,78.40105429,15.63958967,4,16.11979495,22.49412569,21.314525625999998,13.39992437,72.287937145,84.84999999999994,1,1,0,0,2
25989,Basel,2009-02-24,2009,2,24,3,0,0,0,0,1,2,1,1,1,1,0,6.1,-0.55,4,1.6,77.8,6.4,2.9,610911,265600,24.21632254,65.50313831,16.61198231,3,16.125785989999997,21.574215717999998,20.90568033,17.528676215,71.9520963,80.14999999999993,1,1,0,0,3
25990,Basel,2009-02-25,2009,2,25,5,0,0,0,0,4,2,3,2,2,1,0,7.1,-2.81666666666667,3.1,-0.2,71.1,7.6,-0.2,610911,265600,41.58901746,54.31162761,16.59378673,5,16.60288452,18.858673072,19.952027195,32.90267,59.90738296,74.44999999999993,1,1,0,0,4
25991,Basel,2009-02-26,2009,2,26,3,0,0,1,0,1,1,2,3,0,0,0,7.9,-0.733333333333333,4.1,-0.1,70.1,8,-0.1,610911,265600,34.42180493,69.86608055,28.6000004,3,22.596893565000002,18.809071868,20.359886618,38.005411195,62.088854080000004,70.59999999999994,1,1,0,0,5
25992,Basel,2009-02-27,2009,2,27,6,0,0,0,0,2,1,5,3,0,3,0,10.6,1.71666666666667,6.6,3.1,69,11,4.8,610911,265600,25.82853693,81.69248106,29.85587113,6,29.227935764999998,21.460246048,21.933226846,30.12517093,75.77928080500001,69.54999999999994,1,1,0,0,6
25993,Basel,2009-02-28,2009,2,28,5,0,0,0,0,2,2,3,2,0,0,3,13.5,1.18333333333333,7,1,66.5,13.8,1.2,610911,265600,40.73301136,84.23284644,32.86892275,2,31.362396940000004,24.906112664000002,23.700119177,33.280774144999995,82.96266375,67.74999999999994,1,1,0,0,7
25994,Basel,2009-03-01,2009,3,1,7,0,0,0,0,1,5,2,4,1,1,1,11.6,1.25,6.7,1.6,71,11.8,1.6,610911,265600,33.81324859,93.26350245,33.77820942,6,33.323566085,28.339358086,24.956786902,37.273129975,88.748174445,68.74999999999994,1,1,0,0,1
25995,Basel,2009-03-02,2009,3,2,14,0,0,1,0,5,9,5,7,3,3,1,8.1,6.16666666666667,6.8,5.5,87.4,8.2,6.3,610911,265600,26.61125236,61.25105963,28.80000023,13,31.289104825000003,30.780600786,24.819636929,30.212250475,77.25728104000001,79.19999999999995,1,1,0,0,2
25996,Basel,2009-03-03,2009,3,3,4,0,0,2,0,1,3,1,2,1,0,1,7.4,1.83333333333333,5.6,3.1,84.7,7.6,5.2,610911,265600,32.5596112,50.19260636,30.39610646,3,29.598053344999997,31.139821998000002,24.974446933,29.58543178,55.721832995,86.04999999999995,1,1,0,0,3
25997,Basel,2009-03-04,2009,3,4,1,0,0,0,0,0,0,1,0,1,0,0,9.3,0.466666666666667,5.7,2.4,76.2,9.4,2.4,610911,265600,37.79832176,72.57749654,27.85741988,1,29.126763169999997,30.740131748,26.100188898,35.17896648,61.38505145,80.44999999999996,1,1,0,0,4
25998,Basel,2009-03-05,2009,3,5,9,0,0,0,1,2,4,5,5,1,2,1,4.7,2.3,3.2,2.1,88.7,4.5,2.8,610911,265600,13.1046312,74.32956267,9.574483958,8,18.715951919,26.0812439896,25.4936783268,25.45147648,73.453529605,82.44999999999996,1,1,0,0,5
25999,Basel,2009-03-06,2009,3,6,0,0,0,0,0,0,0,0,0,0,0,0,2.9,1.05,2.3,1.3,88.7,3,1.5,610911,265600,13.02464293,61.5513014,10.99999971,0,10.287241834,21.5256020476,24.9324800668,13.064637065,67.940432035,88.69999999999996,1,1,0,0,6
26000,Basel,2009-03-07,2009,3,7,6,0,0,0,0,2,6,0,2,2,1,1,6.9,-2.4,3.6,0.8,70.1,7.5,1.2,610911,265600,13.61523709,90.29047045,15.84724977,5,13.423624740000001,18.9350519556,24.8578263708,13.31994001,75.920885925,79.39999999999995,1,1,0,0,7
26001,Basel,2009-03-08,2009,3,8,2,0,0,0,0,2,1,1,1,1,0,0,10.3,2.81666666666667,5.4,-0.2,71.3,10.4,-0.2,610911,265600,19.63581327,86.85829763,12.6296526,2,14.238451184999999,15.3817611836,23.2607915908,16.62552518,88.57438404,70.69999999999995,1,1,0,0,1
26002,Basel,2009-03-09,2009,3,9,6,0,0,0,0,3,4,2,0,3,2,1,7.2,-2.35,4.3,2.3,72.6,7.8,2.3,610911,265600,7.880327783,94.64134096,7.057329438,5,9.843491019,11.2217430952,20.9809374216,13.7580705265,90.749819295,71.94999999999995,1,1,0,0,2
26003,Basel,2009-03-10,2009,3,10,11,0,0,1,0,2,4,7,5,4,0,2,7,-0.133333333333333,5.6,2.6,73.5,7.1,2.6,610911,265600,8.280821891,84.9531503,5.600108313,9,6.3287188755,10.4268679662,18.254055977900002,8.080574837,89.79724562999999,73.04999999999995,1,1,0,0,3
26004,Basel,2009-03-11,2009,3,11,7,1,0,0,1,3,1,6,2,2,2,1,7.3,-1.55,5.3,0.8,71.6,8.4,5.3,610911,265600,20.15889798,77.63580996,10.65363335,6,8.1268708315,10.3575946942,15.9415983709,14.2198599355,81.29448013000001,72.54999999999995,1,1,0,0,4
26005,Basel,2009-03-12,2009,3,12,6,0,0,0,0,1,3,3,4,1,0,1,8.8,-1.93333333333333,4.8,-0.8,67.7,9.1,-0.8,610911,265600,38.83406782,79.97512352,15.83995077,5,13.24679206,10.3561348942,14.6455934249,29.4964829,78.80546674,69.64999999999995,1,1,0,0,5
26006,Basel,2009-03-13,2009,3,13,6,0,0,0,0,2,3,3,1,4,1,0,12.5,3.26666666666667,9.5,4.1,63.6,13.3,7.5,610911,265600,14.71958629,85.08593434,14.85721975,6,15.34858526,10.8016483242,13.0917047539,26.776827055000002,82.53052893,65.64999999999995,1,1,0,0,6
26007,Basel,2009-03-14,2009,3,14,6,0,0,1,0,1,2,4,6,0,0,0,14.5,5.01666666666667,9.1,2.1,70.2,14.8,2.8,610911,265600,29.89619866,84.09303727,27.40000013,6,21.12860994,14.870182462599999,13.0459627789,22.307892475,84.589485805,66.89999999999995,1,1,0,0,7
26008,Basel,2009-03-15,2009,3,15,5,0,0,0,2,3,2,3,4,1,0,0,12.8,0.25,9.9,7.7,59.3,13.9,7.7,610911,265600,8.877032654,97.12634341,18.59730385,5,22.99865199,17.46962157,13.9482447681,19.386615657,90.60969034,64.74999999999994,1,1,0,0,1
26009,Basel,2009-03-16,2009,3,16,8,0,1,1,0,3,4,4,7,0,0,1,12.8,2.65,8.4,3.5,65.4,13.3,3.5,610911,265600,33.82040362,74.06394669,23.56766267,7,21.08248326,20.052427434,15.2050110641,21.348718137,85.59514505,62.349999999999945,1,1,0,0,2
26010,Basel,2009-03-17,2009,3,17,5,1,0,1,0,1,2,3,2,3,0,0,13.6,2.66666666666667,7.4,0.9,71.2,14.4,0.9,610911,265600,38.95647677,68.77251688,28.82754358,5,26.197603125,22.649945996,16.503040445099998,36.388440195,71.41823178499999,68.29999999999995,1,1,0,0,3
26011,Basel,2009-03-18,2009,3,18,9,0,0,2,1,3,6,3,6,1,1,1,13.7,0.933333333333333,7.1,1.8,66.6,14,1.8,610911,265600,39.33075341,66.52735164,34.0004334,8,31.41398849,26.478588725999998,18.6401185251,39.14361509,67.64993426000001,68.89999999999995,1,1,0,0,4
26012,Basel,2009-03-19,2009,3,19,5,0,0,0,0,0,2,3,3,1,0,1,12.8,-6.33333333333333,6.1,-0.7,48.8,13.3,-0.5,610911,265600,35.40429187,74.87359871,21.65074898,4,27.825591189999997,25.328738496,20.0994604793,37.367522640000004,70.70047517500001,57.699999999999946,1,1,0,0,5
26013,Basel,2009-03-20,2009,3,20,5,1,0,1,0,0,2,3,3,1,1,0,5.8,-9.1,3,-1.1,49.2,6.4,-0.5,610911,265600,23.53194653,75.61371381,15.74002798,5,18.69538848,24.757283322,21.113452446,29.4681192,75.24365626,48.99999999999995,1,1,0,0,6
26014,Basel,2009-03-21,2009,3,21,2,0,0,0,0,2,0,2,2,0,0,0,7.9,-7.18333333333333,2.2,-3.5,52,8.3,-3.5,610911,265600,32.12681345,82.82843796,23.8586275,2,19.799327740000003,24.815476288,22.433951861,27.82937999,79.221075885,50.59999999999995,1,1,0,0,7
26015,Basel,2009-03-22,2009,3,22,3,0,0,0,0,0,0,3,3,0,0,0,12,-5.66666666666667,5.1,-1.4,52.5,12.4,-1.4,610911,265600,26.23804727,106.2694274,37.20043417,3,30.529530835000003,26.490054406,24.570000201,29.182430359999998,94.54893268000001,52.24999999999995,1,1,0,0,1
26016,Basel,2009-03-23,2009,3,23,8,0,0,1,0,4,4,4,3,5,0,0,11.5,0.766666666666667,7.6,2.6,61.3,12.1,2.6,610911,265600,20.15909431,96.58791271,34.65530206,8,35.927868114999995,26.621028138,26.549808432,23.198570789999998,101.428670055,56.89999999999995,1,1,0,0,2
26017,Basel,2009-03-24,2009,3,24,4,0,0,0,0,3,1,3,1,1,1,1,7,4.33333333333333,4.3,0.7,77.9,7.6,0.7,610911,265600,10.411007,87.78155501,11.22557331,3,22.940437685,24.535993003999998,24.93236575,15.285050655,92.18473386,69.59999999999995,1,1,0,0,3
26018,Basel,2009-03-25,2009,3,25,8,0,0,0,0,2,4,4,4,1,1,2,7,-0.45,4.7,2.1,72.1,7.3,2.1,610911,265600,9.593482266,92.07476278,11.84478354,6,11.535178425,23.756944116,24.257113719,10.002244633,89.928158895,74.99999999999994,1,1,0,0,4
26019,Basel,2009-03-26,2009,3,26,2,0,0,0,0,1,1,1,0,0,0,2,10.2,1.58333333333333,7,3.4,72.2,10.8,3.4,610911,265600,13.7449026,86.54943633,10.00000008,0,10.92239181,20.985218632,22.90034746,11.669192433,89.312099555,72.14999999999995,1,1,0,0,5
26020,Basel,2009-03-27,2009,3,27,8,0,0,0,0,2,4,4,3,3,1,1,12.5,3.73333333333333,8.9,6.6,72,13.4,6.6,610911,265600,7.066966234,87.93800859,8.384785646,7,9.192392862999998,15.2220889272,20.8560716666,10.405934417,87.24372246,72.09999999999995,1,1,0,0,6
26021,Basel,2009-03-28,2009,3,28,5,0,0,1,1,1,1,4,4,0,0,1,8.6,4.25,7.1,5.3,81.2,7.9,7.2,610911,265600,20.07027226,98.79001123,9.936960146,4,9.160872896,10.2784205444,18.4497243412,13.568619246999999,93.36400991,76.59999999999995,1,1,0,0,7
26022,Basel,2009-03-29,2009,3,29,3,1,0,1,0,1,2,1,1,1,0,1,8.3,1.63333333333333,6.3,4.4,73.3,8.8,4.4,610911,265600,17.6389643,82.74711267,10.45601175,2,10.196485948,10.1245082324,17.330250618199997,18.85461828,90.76856195,77.24999999999994,1,1,0,0,1
26023,Basel,2009-03-30,2009,3,30,2,0,0,1,0,1,0,2,2,0,0,0,8.4,1.18333333333333,6.1,3,71.9,8.4,3,610911,265600,35.7404048,61.96483523,21.49999985,2,15.978005799999998,12.0555514944,17.9062478052,26.689684550000003,72.35597395,72.59999999999994,1,1,0,0,2
26024,Basel,2009-03-31,2009,3,31,5,0,0,0,2,5,0,5,5,0,0,0,12.3,2.66666666666667,8.6,3.6,62.2,12.7,3.6,610911,265600,21.42847876,76.89097153,19.34830784,5,20.424153845,13.9252130464,17.4552158392,28.58444178,69.42790338,67.04999999999994,1,1,0,0,3
26025,Basel,2009-04-01,2009,4,1,16,0,0,3,1,3,7,9,5,4,6,1,11,3.73333333333333,8.1,4.3,69.1,11.5,4.3,610911,265600,26.39485644,76.88413597,25.39033138,15,22.369319609999998,17.3263221932,16.2742055602,23.9116676,76.88755375,65.64999999999993,1,1,0,0,4
26026,Basel,2009-04-02,2009,4,2,4,0,0,0,0,0,2,2,0,2,2,0,16.7,7.46666666666667,11.6,6.2,70.6,17,6.7,610911,265600,21.38364546,76.11124391,35.47020363,4,30.430267505,22.43297089,16.3556957172,23.88925095,76.49768994,69.84999999999994,1,1,0,0,5
26027,Basel,2009-04-03,2009,4,3,6,0,0,1,0,4,2,4,4,1,1,0,18.5,5.96666666666667,14.4,10.5,60.9,19.1,11.3,610911,265600,14.88840629,105.5222902,28.60000131,6,32.03510247,26.061768802,18.0931385172,18.136025875,90.816767055,65.74999999999994,1,1,0,0,6
26028,Basel,2009-04-04,2009,4,4,3,0,0,0,0,1,2,1,2,0,0,1,17.1,7.45,12.4,7.3,70.2,18.2,7.3,610911,265600,26.02126491,108.6954042,27.21378602,2,27.906893665,27.204526036,19.6300387652,20.4548356,107.1088472,65.54999999999995,1,1,0,0,7
26029,Basel,2009-04-05,2009,4,5,6,0,0,1,0,2,1,5,4,0,0,2,18.1,7.73333333333333,12.9,8.8,71.2,18.4,8.8,610911,265600,15.85691289,109.9571111,38.06903615,4,32.641411085,30.948671698000002,22.4369423722,20.9390889,109.32625765,70.69999999999996,1,1,0,0,1
26030,Basel,2009-04-06,2009,4,6,4,0,0,2,0,1,2,2,2,1,1,0,21.2,6.63333333333333,14,6.9,65.9,21.5,6.9,610911,265600,28.03764209,119.1209203,34.009151,4,36.039093575,32.672435622,24.9993789076,21.947277489999998,114.5390157,68.54999999999995,1,1,0,0,2
26031,Basel,2009-04-07,2009,4,7,8,0,0,1,0,1,1,7,3,3,1,1,19.9,5.95,14,9.8,59.9,20.4,9.8,610911,265600,25.0851463,114.9043484,19.29999981,7,26.654575405000003,29.438394858000002,25.935682874,26.561394195,117.01263435,62.89999999999995,1,1,0,0,3
26032,Basel,2009-04-08,2009,4,8,7,0,0,0,0,1,4,3,3,2,2,0,15.6,7.38333333333333,12.2,8.9,69.5,15.9,8.9,610911,265600,24.55370444,89.57482108,18.14864406,7,18.724321935,27.348123408,26.704946105,24.81942537,102.23958474,64.69999999999995,1,1,0,0,4
26033,Basel,2009-04-09,2009,4,9,6,0,0,0,1,3,3,3,2,3,1,0,21.1,5.96666666666667,14,6.8,61.7,21.3,6.8,610911,265600,32.6891185,125.7113717,20.92685335,6,19.537748705,26.090736874,26.647631455,28.621411469999998,107.64309639000001,65.59999999999995,1,1,0,0,5
26034,Basel,2009-04-10,2009,4,10,6,0,0,1,0,3,3,3,5,1,0,0,23.2,1.85,15.7,8.3,49.3,23.5,8.3,610911,265600,17.33765681,135.1765591,19.33001179,6,20.12843257,22.342932002,26.64580185,25.013387655,130.4439654,55.49999999999995,1,1,0,0,6
